-------------------------Independent Run 1-------------------------
Iteration 0
      ,10,30,31
      ,15,25,39,30
      ,18,19,28
      ,14,27,27
      ,27,33,26

Iteration 10
      ,24,28,28
      ,20,10,31,22
      ,24,23,24
      ,10,29,28
      ,27,38,32

Iteration 20
      ,23,27,28
      ,19,10,35,22
      ,22,21,26
      ,10,29,28
      ,25,38,34

Iteration 30
      ,23,27,28
      ,19,10,35,22
      ,22,21,26
      ,10,29,28
      ,25,38,34

Iteration 40
      ,23,27,28
      ,19,10,35,22
      ,22,21,26
      ,10,29,28
      ,25,38,34

-------------------------Independent Run 2-------------------------
Iteration 0
      ,10,30,31
      ,15,25,39,30
      ,18,19,28
      ,14,27,27
      ,27,33,26

Iteration 10
      ,10,39,28
      ,17,19,38,25
      ,22,16,36
      ,14,32,34
      ,27,33,22

Iteration 20
      ,10,40,23
      ,18,20,40,23
      ,18,12,40
      ,10,40,36
      ,25,25,16

Iteration 30
      ,14,40,22
      ,17,21,40,22
      ,18,15,40
      ,12,39,32
      ,21,23,20

Iteration 40
      ,10,40,38
      ,34,14,35,21
      ,35,27,39
      ,19,36,39
      ,18,30,28

-------------------------Independent Run 3-------------------------
Iteration 0
      ,10,30,31
      ,15,25,39,30
      ,18,19,28
      ,14,27,27
      ,27,33,26

Iteration 10
      ,29,10,39
      ,29,10,16,10
      ,40,21,10
      ,20,20,39
      ,23,35,11

Iteration 20
      ,32,21,36
      ,35,10,17,10
      ,25,19,25
      ,17,17,30
      ,12,30,15

Iteration 30
      ,32,21,36
      ,35,10,17,10
      ,25,19,25
      ,17,17,30
      ,12,30,15

Iteration 40
      ,32,21,36
      ,35,10,17,10
      ,25,19,25
      ,17,17,30
      ,12,30,15

-------------------------Independent Run 4-------------------------
Iteration 0
      ,10,30,31
      ,15,25,39,30
      ,18,19,28
      ,14,27,27
      ,27,33,26

Iteration 10
      ,40,12,28
      ,40,10,27,17
      ,40,40,40
      ,40,34,10
      ,10,31,40

Iteration 20
      ,40,10,23
      ,40,10,28,21
      ,40,40,40
      ,40,40,10
      ,10,35,40

Iteration 30
      ,40,10,23
      ,40,10,28,21
      ,40,40,40
      ,40,40,10
      ,10,35,40

Iteration 40
      ,40,10,23
      ,40,10,28,21
      ,40,40,40
      ,40,40,10
      ,10,35,40

-------------------------Independent Run 5-------------------------
Iteration 0
      ,10,30,31
      ,15,25,39,30
      ,18,19,28
      ,14,27,27
      ,27,33,26

Iteration 10
      ,38,21,40
      ,40,10,10,10
      ,40,40,10
      ,16,17,27
      ,40,21,15

Iteration 20
      ,32,11,40
      ,35,10,24,16
      ,32,33,31
      ,21,34,19
      ,40,29,40

Iteration 30
      ,32,10,40
      ,35,10,25,15
      ,31,33,31
      ,20,33,20
      ,40,29,40

Iteration 40
      ,31,10,40
      ,34,10,27,14
      ,32,32,31
      ,20,32,20
      ,40,29,40

